UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,soma_subtipos,probabilidade_falha,risco
7400,L54579,L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,0,4.4679467e-07,Baixo
7401,M22260,M,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,0,1.4352635e-06,Baixo
7402,L54581,L,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,0,5.508818e-07,Baixo
7403,M22262,M,299.8,310.8,1463,43.5,156,0,0,0,0,0,0,0,2.1263786e-07,Baixo
7404,L54583,L,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,0,2.5679692e-06,Baixo
7405,L54584,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,0,4.2064e-07,Baixo
7406,M22265,M,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,0,1.2647931e-06,Baixo
7407,L54586,L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,0,3.0697202e-06,Baixo
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,0,3.8078568e-07,Baixo
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,0,3.3164717e-06,Baixo
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,0,0.0002645469,Baixo
7411,L54590,L,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,0,5.391899e-06,Baixo
7412,L54591,L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,0,3.4362594e-07,Baixo
7413,L54592,L,300.0,311.0,1637,33.6,181,0,0,0,0,0,0,0,2.5901048e-07,Baixo
7414,M22273,M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,0,1.0189715e-06,Baixo
7415,L54594,L,300.1,311.1,1619,33.4,186,0,0,0,0,0,0,0,4.4610592e-06,Baixo
7416,L54595,L,300.1,311.2,1489,39.1,188,0,0,0,0,0,0,0,4.9103605e-06,Baixo
7417,M22276,M,300.1,311.2,1452,42.4,190,0,0,0,0,0,0,0,4.148946e-07,Baixo
7418,M22277,M,300.1,311.3,1495,41.0,193,0,0,0,0,0,0,0,1.3386104e-06,Baixo
7419,M22278,M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,0,4.3126515e-06,Baixo
7420,L54599,L,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,0,6.64503e-06,Baixo
7421,L54600,L,300.1,311.3,1547,40.0,201,0,0,0,0,0,0,0,3.158057e-05,Baixo
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,0,0.0003639587,Baixo
7423,L54602,L,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,0,1.5809239e-05,Baixo
7424,L54603,L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,0,0.043913815,Baixo
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,0,0.22440815,Baixo
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,0,0.0013624816,Baixo
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,1,0.008617434,Baixo
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,0,2.6623164e-07,Baixo
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,0,0.00025292792,Baixo
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,0,1.100518e-06,Baixo
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,0,1.0655311e-06,Baixo
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,0,0.00013933907,Baixo
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,0,2.1394781e-07,Baixo
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,0,4.2224265e-06,Baixo
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,0,7.862996e-06,Baixo
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,0,2.0744953e-06,Baixo
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,0,7.177544e-07,Baixo
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,0,7.0792844e-06,Baixo
7439,L54618,L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,0,1.8717927e-06,Baixo
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,0,6.357006e-07,Baixo
7441,L54620,L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,0,7.306016e-06,Baixo
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,0,2.4278268e-06,Baixo
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,0,4.2116022e-07,Baixo
7444,H36857,H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,0,1.8583324e-07,Baixo
7445,L54624,L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,0,1.09649e-06,Baixo
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,0,2.0002146e-07,Baixo
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,0,2.1445889e-05,Baixo
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,0,2.4974042e-06,Baixo
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,0,5.715888e-06,Baixo
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,0,4.897813e-07,Baixo
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,0,4.3068627e-07,Baixo
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,0,1.4214239e-06,Baixo
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,0,1.6282876e-06,Baixo
7454,H36867,H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,0,3.867681e-08,Baixo
7455,L54634,L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,0,8.5681893e-07,Baixo
7456,M22315,M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,0,2.1007679e-07,Baixo
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,0,5.3810933e-08,Baixo
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,0,5.531117e-07,Baixo
7459,M22318,M,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,0,1.0734858e-06,Baixo
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,0,1.7109902e-07,Baixo
7461,L54640,L,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,0,2.4171466e-06,Baixo
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,0,1.3643366e-06,Baixo
7463,L54642,L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,0,3.584646e-05,Baixo
7464,H36877,H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,0,1.563651e-06,Baixo
7465,L54644,L,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,0,6.4625294e-07,Baixo
7466,M22325,M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,0,2.3115927e-06,Baixo
7467,H36880,H,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,0,2.634883e-07,Baixo
7468,H36881,H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,0,7.849271e-08,Baixo
7469,L54648,L,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,0,2.1872513e-06,Baixo
7470,L54649,L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,0,6.8742895e-07,Baixo
7471,L54650,L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,0,3.5849719e-06,Baixo
7472,L54651,L,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,0,4.673952e-05,Baixo
7473,M22332,M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,0,1.1902845e-05,Baixo
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,0,0.00017304973,Baixo
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,0,1.919571e-05,Baixo
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,0,3.7019464e-07,Baixo
7477,L54656,L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,0,8.157739e-07,Baixo
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,0,3.1801852e-07,Baixo
7479,L54658,L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,0,2.4092274e-06,Baixo
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,0,7.690576e-07,Baixo
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,0,4.8491427e-07,Baixo
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,0,3.8200236e-07,Baixo
7483,M22342,M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,0,2.3970802e-07,Baixo
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,0,8.320492e-07,Baixo
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,0,5.100643e-07,Baixo
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,0,5.9295244e-06,Baixo
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,0,3.299844e-07,Baixo
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,0,1.6779413e-06,Baixo
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,0,2.2670945e-06,Baixo
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,0,3.210982e-06,Baixo
7492,L54671,L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,0,0.00021330874,Baixo
7493,M22352,M,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,0,1.1926216e-05,Baixo
7494,L54673,L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,0,2.541919e-05,Baixo
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,0,2.3957828e-06,Baixo
7496,L54675,L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,0,1.9060802e-06,Baixo
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,0,4.9594e-07,Baixo
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,0,2.24414e-06,Baixo
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,0,2.404212e-05,Baixo
7500,L54679,L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,0,2.0052861e-05,Baixo
7501,L54680,L,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,0,1.6958911e-05,Baixo
7502,L54681,L,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,0,3.7205256e-05,Baixo
7503,H36916,H,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,0,2.260111e-06,Baixo
7504,M22363,M,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,0,3.1327196e-05,Baixo
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,0,4.7514884e-05,Baixo
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,0,0.0008707643,Baixo
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,0,0.01947393,Baixo
7508,L54687,L,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,0,0.025815874,Baixo
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,0,0.027388306,Baixo
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,1,0.9999989,Crítico
7511,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,1,0.037005924,Baixo
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,0,1.353083e-06,Baixo
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,0,1.215098e-06,Baixo
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,0,0.00012698586,Baixo
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,0,1.3658845e-06,Baixo
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,0,0.0024153383,Baixo
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,0,1.5110846e-06,Baixo
7518,L54697,L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,0,1.6181265e-07,Baixo
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,0,5.492922e-07,Baixo
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,0,9.2398557e-07,Baixo
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,0,2.8446077e-06,Baixo
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,0,3.8949284e-07,Baixo
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,0,6.114604e-07,Baixo
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,0,2.0473477e-07,Baixo
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,0,2.0799696e-07,Baixo
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,0,1.4292887e-07,Baixo
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,0,2.9630377e-07,Baixo
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,0,7.517577e-07,Baixo
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,0,1.2239393e-06,Baixo
7530,L54709,L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,0,2.2685997e-06,Baixo
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,0,9.3022e-08,Baixo
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,0,2.6276084e-06,Baixo
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,0,1.2837428e-07,Baixo
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,0,5.086396e-07,Baixo
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,0,2.2916831e-07,Baixo
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,0,6.499062e-07,Baixo
7537,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,1,0.9888393,Crítico
7538,L54717,L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,0,0.5156937,Moderado
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,0,2.6482496e-07,Baixo
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,0,1.9939594e-06,Baixo
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,0,1.2231527e-06,Baixo
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,0,3.875088e-07,Baixo
7543,M22402,M,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,0,4.976342e-07,Baixo
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,0,2.8229583e-06,Baixo
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,0,5.078597e-07,Baixo
7546,L54725,L,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,0,1.279544e-05,Baixo
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,0,3.422964e-07,Baixo
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,0,1.2467398e-06,Baixo
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,0,2.4480792e-07,Baixo
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,0,9.810078e-07,Baixo
7551,M22410,M,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,0,1.411186e-05,Baixo
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,0,6.4314827e-06,Baixo
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,0,3.730366e-06,Baixo
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0,0,2.9960665e-06,Baixo
7555,M22414,M,300.3,311.4,1371,50.2,109,0,0,0,0,0,0,0,4.5804713e-06,Baixo
7556,L54735,L,300.3,311.3,1332,60.5,112,0,0,0,0,0,0,0,6.218603e-05,Baixo
7557,L54736,L,300.3,311.4,1471,37.0,114,0,0,0,0,0,0,0,1.3747343e-06,Baixo
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,0,4.61681e-06,Baixo
7559,M22418,M,300.3,311.4,1386,48.1,119,0,0,0,0,0,0,0,2.767988e-06,Baixo
7560,M22419,M,300.4,311.4,1355,56.2,122,0,0,0,0,0,0,0,1.2241913e-05,Baixo
7561,M22420,M,300.3,311.3,1377,53.8,125,0,0,0,0,0,0,0,3.4992274e-05,Baixo
7562,L54741,L,300.3,311.1,1388,49.4,128,0,0,0,0,0,0,0,1.8897019e-06,Baixo
7563,M22422,M,300.3,311.1,1350,58.7,130,0,0,0,0,0,0,0,1.2932494e-05,Baixo
7564,M22423,M,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,0,2.4698093e-05,Baixo
7565,M22424,M,300.3,311.2,1381,65.2,136,1,0,0,1,0,0,1,0.98149145,Crítico
7566,M22425,M,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,0,1.1692323e-05,Baixo
7567,L54746,L,300.3,311.0,1613,34.7,142,0,0,0,0,0,0,0,1.0159915e-06,Baixo
7568,M22427,M,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,0,0.0021919517,Baixo
7569,L54748,L,300.2,311.0,1627,33.7,147,0,0,0,0,0,0,0,1.76226e-07,Baixo
7570,L54749,L,300.2,311.0,1255,71.8,149,1,0,0,1,0,0,1,0.78146094,Alto
7571,H36984,H,300.2,311.0,1777,27.5,151,0,0,0,0,0,0,0,8.379003e-07,Baixo
7572,L54751,L,300.3,311.1,1606,30.9,156,0,0,0,0,0,0,0,3.8950056e-06,Baixo
7573,L54752,L,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,0,1.0350831e-06,Baixo
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0,0,3.847562e-07,Baixo
7575,L54754,L,300.4,311.1,1487,37.4,162,0,0,0,0,0,0,0,7.2910494e-05,Baixo
7576,L54755,L,300.4,311.2,1471,46.5,164,0,0,0,0,0,0,0,1.4239544e-05,Baixo
7577,M22436,M,300.3,311.1,1477,44.2,166,0,0,0,0,0,0,0,1.1402441e-06,Baixo
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,0,1.8031267e-06,Baixo
7579,L54758,L,300.4,311.2,1673,28.9,171,0,0,0,0,0,0,0,4.5780052e-05,Baixo
7580,L54759,L,300.4,311.2,1436,56.8,173,0,0,0,0,0,0,0,4.582832e-05,Baixo
7581,L54760,L,300.4,311.3,1495,51.2,175,0,0,0,0,0,0,0,6.6950656e-06,Baixo
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,0,0.00012857372,Baixo
7583,H36996,H,300.4,311.2,1489,45.3,180,0,0,0,0,0,0,0,1.4013042e-07,Baixo
7584,L54763,L,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,0,1.5832361e-06,Baixo
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,0,6.299202e-05,Baixo
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0,0,5.117827e-06,Baixo
7587,L54766,L,300.4,311.1,1589,35.5,191,0,0,0,0,0,0,0,6.6848193e-06,Baixo
7588,L54767,L,300.4,311.1,1405,54.1,193,0,0,0,0,0,0,0,8.132413e-05,Baixo
7589,L54768,L,300.4,311.1,2013,20.1,195,0,0,0,0,0,0,0,0.0005625112,Baixo
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0,0,8.099266e-05,Baixo
7591,M22450,M,300.4,311.0,1433,46.1,199,0,0,0,0,0,0,0,0.00054574874,Baixo
7592,M22451,M,300.5,311.1,1296,61.3,202,1,0,0,0,1,0,1,0.7814908,Alto
7593,M22452,M,300.5,311.2,1551,36.6,205,0,0,0,0,0,0,0,0.036291074,Baixo
7594,L54773,L,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,1,0.99999547,Crítico
7595,L54774,L,300.6,311.3,1531,38.5,0,0,0,0,0,0,0,0,4.240356e-06,Baixo
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,0,1.3157923e-07,Baixo
7597,L54776,L,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,0,1.334291e-06,Baixo
7598,L54777,L,300.5,311.0,2074,18.9,9,0,0,0,0,0,0,0,1.4392576e-05,Baixo
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,0,1.3509052e-06,Baixo
7600,L54779,L,300.5,311.0,1759,28.3,13,0,0,0,0,0,0,0,5.3817206e-05,Baixo
7601,M22460,M,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,0,1.5496461e-06,Baixo
7602,L54781,L,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,0,0.0001055204,Baixo
7603,L54782,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,0,2.6839853e-06,Baixo
7604,L54783,L,300.4,311.2,1406,43.6,22,0,0,0,0,0,0,0,3.8774203e-07,Baixo
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,0,9.99443e-06,Baixo
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,0,1.0819589e-06,Baixo
7607,M22466,M,300.4,311.3,1350,56.5,31,0,0,0,0,0,0,0,2.724669e-07,Baixo
7608,M22467,M,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,0,2.0141858e-06,Baixo
7609,L54788,L,300.5,311.4,1642,27.1,37,0,0,0,0,0,0,0,1.4172359e-06,Baixo
7610,L54789,L,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,0,3.6384688e-07,Baixo
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,0,2.1836324e-07,Baixo
7612,L54791,L,300.5,311.4,1611,32.7,44,0,0,0,0,0,0,0,4.651001e-07,Baixo
7613,M22472,M,300.5,311.4,1743,27.6,46,0,0,0,0,0,0,0,5.0399917e-06,Baixo
7614,L54793,L,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,0,4.1847895e-07,Baixo
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,0,1.2208623e-07,Baixo
7616,L54795,L,300.5,311.4,1442,47.0,53,0,0,0,0,0,0,0,1.2476139e-06,Baixo
7617,M22476,M,300.6,311.4,1468,40.4,55,0,0,0,0,0,0,0,1.6639281e-07,Baixo
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,0,5.241478e-07,Baixo
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0,0,6.6864055e-07,Baixo
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,0,3.1738211e-06,Baixo
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0,0,5.740284e-07,Baixo
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,0,2.5885543e-06,Baixo
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0,0,8.878524e-06,Baixo
7624,L54803,L,300.6,311.7,1734,29.9,72,0,0,0,0,0,0,0,2.3224798e-06,Baixo
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,0,2.658939e-07,Baixo
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,0,1.2056547e-06,Baixo
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,0,6.8223807e-07,Baixo
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,0,5.569712e-06,Baixo
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0,0,5.0496624e-06,Baixo
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,0,0.0073870607,Baixo
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0,0,2.9643286e-06,Baixo
7632,L54811,L,300.5,311.6,1444,49.3,92,0,0,0,0,0,0,0,6.6492516e-06,Baixo
7633,L54812,L,300.5,311.6,1744,26.8,94,0,0,0,0,0,0,0,2.816706e-06,Baixo
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0,0,4.581612e-06,Baixo
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0,0,7.3996266e-06,Baixo
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0,0,4.4297553e-06,Baixo
7637,L54816,L,300.4,311.5,1704,29.7,103,0,0,0,0,0,0,0,2.3525697e-06,Baixo
7638,H37051,H,300.4,311.4,1445,52.4,105,0,0,0,0,0,0,0,8.532539e-07,Baixo
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0,0,1.037539e-06,Baixo
7640,L54819,L,300.5,311.4,1466,41.8,112,0,0,0,0,0,0,0,1.4085571e-06,Baixo
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0,0,6.800671e-07,Baixo
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,0,1.6734919e-05,Baixo
7643,M22502,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0,0,4.556696e-06,Baixo
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0,0,2.4813554e-07,Baixo
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0,0,3.2128122e-07,Baixo
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0,0,1.0287915e-05,Baixo
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0,0,0.00022161409,Baixo
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0,0,6.258026e-07,Baixo
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0,0,9.8558005e-05,Baixo
7650,H37063,H,300.4,311.5,1662,29.0,137,0,0,0,0,0,0,0,2.0227924e-06,Baixo
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,0,1.024045e-05,Baixo
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0,0,8.886503e-06,Baixo
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,0,2.090626e-06,Baixo
7654,L54833,L,300.4,311.5,1492,44.6,149,0,0,0,0,0,0,0,2.7985683e-07,Baixo
7655,M22514,M,300.3,311.5,1540,41.5,151,0,0,0,0,0,0,0,2.1900441e-06,Baixo
7656,L54835,L,300.4,311.5,1596,32.5,154,0,0,0,0,0,0,0,4.209842e-06,Baixo
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0,0,8.891682e-06,Baixo
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,0,1.2283523e-06,Baixo
7659,M22518,M,300.4,311.6,1359,55.4,160,0,0,0,0,0,0,0,9.9659155e-06,Baixo
7660,L54839,L,300.5,311.6,1528,42.4,163,0,0,0,0,0,0,0,1.14200006e-07,Baixo
